swear_IT,swear_EN,year,n_sentences,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,rms,zcr,flatness,spectral_complexity,pitch,loudness,duration_ms,explicit,marco-zones
0,0,2025.0,37.0,340.0,9.18918918918919,4.140684410646388,0.55893536121673,7.23404255319149,162.42,0.1205,1126.6333,1.1856,0.2694,0.049,0.9077,20.9494,2355.8744,30.6092,193333.0,0,Sardegna
1,0,2096.0,80.0,716.0,8.95,4.261682242990654,0.5700934579439252,7.698924731182796,95.0,0.1806,1863.2812,1.2741,0.2653,0.0781,0.9141,37.8435,2401.9656,29.1338,203133.0,1,Sardegna
0,4,2060.0,57.0,604.0,10.596491228070176,4.031512605042017,0.4978991596638655,11.185185185185183,139.94,0.1674,2763.4882,1.6971,0.2876,0.0918,0.8073,33.0901,2813.0515,33.0209,152850.0,1,Sardegna
4,2,2023.0,72.0,617.0,8.569444444444445,3.6016260162601625,0.4817073170731707,8.337837837837839,128.26,0.1334,1424.7199,1.2403,0.2652,0.0546,0.8766,27.5918,2478.533,30.0598,191837.0,1,Sardegna
2,0,2022.0,57.0,409.0,7.175438596491228,4.108465608465608,0.5185185185185185,7.303571428571429,101.89,0.1266,1414.2037,1.4883,0.3062,0.0569,0.8869,26.8554,2672.8376,35.8007,140297.0,1,Sardegna
4,3,2011.0,47.0,367.0,7.808510638297872,4.121387283236994,0.4335260115606936,9.175,95.11,0.1387,2230.1447,1.2252,0.1632,0.0792,0.8761,32.6631,1974.0191,15.8301,158275.0,1,Sardegna
4,0,2012.0,55.0,421.0,7.654545454545454,4.223404255319149,0.5478723404255319,8.591836734693878,92.84,0.1562,2194.8594,1.4851,0.2353,0.0725,0.8244,28.7126,2474.9881,25.7999,147613.0,1,Sardegna
1,0,2014.0,40.0,315.0,7.875,4.209386281588448,0.5306859205776173,6.176470588235294,136.57,0.1359,1985.0502,1.2496,0.1619,0.0697,0.8606,26.2867,2591.0785,15.1867,144746.0,1,Sardegna
2,1,2069.0,40.0,356.0,8.9,3.987951807228915,0.5060240963855421,6.716981132075472,139.61,0.104,1300.6706,1.1803,0.2066,0.0493,0.9333,26.6761,1807.1911,20.9405,141116.0,1,Sardegna
3,0,2025.0,50.0,443.0,8.86,4.313984168865435,0.5145118733509235,9.425531914893616,92.9,0.1069,1105.4127,1.4444,0.2779,0.0453,0.8919,19.6461,2817.7468,32.1202,157419.0,1,Sardegna
4,2,2024.0,66.0,658.0,9.969696969696969,3.971479500891266,0.5436720142602496,7.741176470588235,120.03,0.1551,2270.5825,1.3602,0.2371,0.0805,0.8379,26.7374,2379.6507,26.072,197213.0,1,Sardegna
5,7,2023.0,77.0,650.0,8.441558441558442,4.102272727272728,0.5246212121212122,7.142857142857143,123.95,0.1616,2064.0857,1.5204,0.2509,0.0775,0.8558,22.5012,2531.3457,28.5789,187293.0,1,Sardegna
5,0,2024.0,39.0,321.0,8.23076923076923,3.934931506849315,0.5273972602739726,7.642857142857143,92.83,0.1641,2334.1598,1.464,0.2652,0.0845,0.8591,31.6334,2438.2103,30.7813,110262.0,1,Sardegna
0,1,2023.0,61.0,537.0,8.80327868852459,4.1252653927813165,0.5010615711252654,6.548780487804878,84.88,0.1386,1656.3753,1.3898,0.2762,0.064,0.8659,29.7776,2530.8765,31.5605,166208.0,1,Sardegna
1,0,2011.0,82.0,664.0,8.097560975609756,4.041666666666667,0.5787037037037037,9.485714285714286,121.07,0.1202,1232.9226,1.2677,0.3021,0.0552,0.904,33.0409,2569.0322,35.0145,271725.0,1,Sardegna
4,0,2023.0,50.0,485.0,9.7,3.9063291139240506,0.4759493670886076,8.220338983050848,94.02,0.1274,1616.7159,1.4705,0.2168,0.0583,0.9068,32.1731,2572.5784,22.5321,139520.0,1,Sardegna
1,0,2023.0,54.0,600.0,11.11111111111111,3.787878787878788,0.509469696969697,6.122448979591836,93.0,0.1374,1581.9242,1.4674,0.2572,0.0621,0.8821,21.7177,2729.9246,29.4254,145175.0,1,Sardegna
4,2,2023.0,53.0,487.0,9.18867924528302,4.05699481865285,0.4922279792746113,8.39655172413793,102.03,0.1241,1860.8914,1.3087,0.1976,0.0657,0.9219,33.2685,2181.8728,19.6953,216389.0,0,Sardegna
0,1,2025.0,40.0,424.0,10.6,4.414545454545454,0.6981818181818182,10.341463414634148,154.9,0.1407,1196.6341,1.2371,0.3073,0.0566,0.8873,42.9773,2616.2012,36.102,216900.0,0,Sardegna
0,0,2012.0,49.0,329.0,6.714285714285714,4.009646302250804,0.5209003215434084,6.2075471698113205,88.05,0.1354,1863.9172,1.2055,0.2135,0.0683,0.9041,39.7403,2043.0927,22.2424,203133.0,1,Sardegna
6,0,2004.0,92.0,716.0,7.782608695652174,4.48776758409786,0.5137614678899083,7.617021276595745,96.99,0.0971,1296.2809,1.3686,0.1996,0.0483,0.9572,23.6887,2828.3987,20.7067,101355.0,0,Sardegna
2,0,2005.0,96.0,867.0,9.03125,3.933915211970074,0.4825436408977556,5.741721854304636,95.98,0.1202,1361.3318,1.4504,0.1516,0.0521,0.8878,18.4377,2422.1314,14.9936,466000.0,1,Sardegna
3,13,2011.0,50.0,580.0,11.6,3.573308270676692,0.5375939849624061,12.608695652173912,91.03,0.1227,1675.7132,1.3533,0.217,0.0641,0.937,35.0454,2459.6262,22.5468,158066.0,1,Sardegna
3,0,2021.0,59.0,558.0,9.457627118644067,3.6892778993435447,0.4551422319474836,10.145454545454545,125.04,0.1411,1609.9935,1.3701,0.2516,0.0617,0.8797,27.2643,2342.704,27.9152,184577.0,0,Sardegna
2,0,2005.0,92.0,789.0,8.576086956521738,3.9376731301939056,0.4875346260387811,5.759124087591241,95.99,0.1208,1355.0239,1.4556,0.156,0.0514,0.8789,18.6804,2424.1651,15.5744,217524.0,0,Sardegna
7,0,2023.0,55.0,422.0,7.672727272727273,4.254189944134078,0.547486033519553,5.861111111111111,129.84,0.1474,1456.5984,1.271,0.2822,0.0589,0.836,29.5947,2609.887,34.1979,171461.0,1,Sardegna
0,0,2011.0,29.0,313.0,10.79310344827586,3.824626865671642,0.2537313432835821,62.6,139.98,0.0583,705.3739,1.1723,0.2176,0.0275,0.9142,16.8224,2770.2365,23.4101,105273.0,0,Sardegna
4,0,2020.0,25.0,210.0,8.4,4.2368421052631575,0.5578947368421052,7.0,90.38,0.1215,1422.3238,1.2685,0.3421,0.0593,0.8526,42.6888,2876.9043,41.7385,223666.0,0,Sardegna
13,0,2005.0,80.0,756.0,9.45,4.217194570135747,0.526395173453997,5.641791044776119,97.17,0.1381,1582.1658,1.4531,0.207,0.0619,0.872,25.2974,2795.1764,22.1213,198912.0,0,Sardegna
6,0,2005.0,84.0,761.0,9.05952380952381,3.987197724039829,0.4950213371266003,7.046296296296297,96.0,0.1772,2787.5097,1.5034,0.1707,0.0954,0.8109,27.9966,2726.3995,17.2925,162782.0,1,Sardegna
0,1,2022.0,74.0,559.0,7.554054054054054,3.909090909090909,0.4822134387351778,8.6,155.74,0.1348,1232.5145,1.0712,0.2103,0.0583,0.9399,30.7785,2220.0115,21.7628,331973.0,0,Sardegna
4,0,2004.0,117.0,870.0,7.435897435897436,4.482057416267943,0.5263157894736842,7.016129032258065,79.83,0.0981,1354.0255,1.2253,0.1732,0.052,0.9519,22.7147,2515.0496,17.7208,231920.0,1,Sardegna
0,1,2060.0,28.0,266.0,9.5,3.0,0.1708542713567839,0.0,139.79,0.1432,1361.8016,1.2498,0.2301,0.0544,0.869,30.0403,2827.0315,25.0171,137160.0,1,Sardegna
0,0,2022.0,1.0,7.0,7.0,6.333333333333333,0.6666666666666666,0.0,86.79,0.1432,1235.1027,0.9332,0.2812,0.059,0.7435,21.8874,3421.4537,36.7936,34404.0,0,Sardegna
4,0,1900.0,96.0,861.0,8.96875,4.025609756097561,0.4134146341463414,11.328947368421051,99.94,0.1337,1504.6981,1.3931,0.214,0.0637,0.881,26.5525,3183.2468,22.7929,193933.0,1,Sardegna
0,0,2011.0,1.0,4.0,4.0,6.75,0.75,0.0,172.27,0.1032,1220.0571,1.4368,0.1857,0.0512,0.9355,23.9024,2406.2476,18.3692,117315.0,0,Sardegna
1,0,1949.0,10.0,190.0,19.0,4.3352941176470585,0.4941176470588235,5.135135135135135,90.36,0.1329,1931.845,1.1971,0.172,0.0725,0.8463,24.2894,2219.2398,17.7206,242755.0,0,Sardegna
7,0,2004.0,121.0,1004.0,8.297520661157025,3.980208333333333,0.5041666666666667,5.397849462365591,99.9,0.0912,1131.3125,1.3181,0.2428,0.0457,0.9499,20.3216,3043.5057,27.6559,86656.0,1,Sardegna
3,0,2004.0,81.0,644.0,7.950617283950617,4.412457912457913,0.5471380471380471,8.151898734177216,100.06,0.1274,1710.816,1.3241,0.234,0.0647,0.8972,33.1164,2268.7588,25.681,155390.0,1,Sardegna
5,0,2005.0,97.0,850.0,8.762886597938145,4.196178343949045,0.5006369426751592,6.296296296296297,98.0,0.1042,915.1228,1.5235,0.2442,0.0439,0.9455,26.0984,2943.1276,26.2931,300585.0,0,Sardegna
1,0,2062.0,40.0,301.0,7.525,4.388646288209607,0.5589519650655022,8.135135135135135,103.54,0.1207,1478.5487,1.2276,0.2871,0.055,0.8798,40.6566,1951.4574,33.3961,205266.0,1,Sardegna
6,0,2005.0,88.0,771.0,8.761363636363637,4.164364640883978,0.5428176795580111,8.03125,97.97,0.0861,962.3058,1.3109,0.1915,0.0424,0.9559,19.7903,2605.6742,20.2842,231920.0,1,Sardegna
2,0,1912.0,83.0,729.0,8.783132530120483,3.833082706766917,0.562406015037594,10.125,98.04,0.1015,1581.4895,1.2773,0.2849,0.0573,0.8759,34.4931,2281.1053,33.4163,466000.0,1,Sardegna
3,1,2007.0,39.0,360.0,9.23076923076923,4.078078078078078,0.5285285285285285,7.0588235294117645,89.8,0.1455,1653.2343,1.4105,0.1933,0.0641,0.8651,20.8384,2562.966,20.1404,463400.0,0,Sardegna
0,1,2012.0,14.0,38.0,2.7142857142857144,4.137931034482759,0.7931034482758621,0.0,155.5,0.1674,2293.8414,1.2385,0.1797,0.0857,0.8297,30.8899,2491.9671,18.8704,62120.0,1,Sardegna
14,4,2004.0,53.0,460.0,8.679245283018869,4.2227378190255225,0.5174013921113689,6.96969696969697,88.51,0.1576,2315.716,1.3026,0.3005,0.0838,0.7801,41.5028,2070.6358,35.2572,693386.0,0,Sardegna
1,0,2004.0,99.0,867.0,8.757575757575758,4.472118959107807,0.5390334572490706,6.020833333333333,98.98,0.0941,1245.2099,1.3998,0.246,0.0478,0.9404,24.7237,2921.4235,27.8877,466000.0,1,Sardegna
3,0,1914.0,73.0,664.0,9.095890410958903,4.06280193236715,0.5297906602254429,5.773913043478261,98.0,0.1311,1641.9007,1.5371,0.3751,0.0602,0.2276,36.2661,2954.6633,47.3292,144097.0,1,Sardegna
10,0,2005.0,100.0,580.0,5.8,4.37521815008726,0.4991273996509598,6.105263157894737,97.99,0.111,1154.9497,1.5152,0.2211,0.05,0.928,20.5319,3044.9743,23.7057,257931.0,1,Sardegna
3,1,2013.0,79.0,611.0,7.734177215189874,4.304940374787053,0.5383304940374787,5.407079646017699,93.99,0.1451,1811.9722,1.4009,0.3454,0.0697,0.83,31.7954,2320.4309,42.2483,223413.0,1,Sardegna
1,0,2005.0,91.0,790.0,8.68131868131868,3.826435246995995,0.5086782376502003,4.647058823529412,100.04,0.1258,1022.0157,1.4698,0.2696,0.0501,0.225,31.7935,3008.7481,30.2734,224679.0,1,Sardegna
4,0,2005.0,80.0,739.0,9.2375,4.048929663608563,0.5428134556574924,7.038095238095238,96.0,0.1527,2188.3824,1.4063,0.2397,0.0776,0.2336,33.7951,2355.7729,27.0818,205266.0,1,Sardegna
0,0,2004.0,60.0,473.0,7.883333333333334,4.252272727272727,0.5340909090909091,8.016949152542374,98.03,0.1303,2574.6584,1.1653,0.2615,0.0861,0.8754,41.2205,2269.8871,29.8111,304066.0,1,Sardegna
3,0,2005.0,88.0,567.0,6.443181818181818,4.336431226765799,0.5148698884758365,8.859375,97.96,0.133,2026.0953,1.3987,0.2398,0.0716,0.8757,32.7208,2350.5462,26.9328,231920.0,1,Sardegna
2,0,2018.0,27.0,336.0,12.444444444444445,4.360544217687075,0.4965986394557823,6.339622641509434,125.14,0.1568,1771.7013,1.2614,0.0615,0.0694,0.849,6.2178,2543.2223,4.5487,466000.0,1,Sardegna
5,0,1947.0,73.0,613.0,8.397260273972602,4.049036777583187,0.5271453590192644,5.37719298245614,119.75,0.1196,1256.8657,1.1247,0.1405,0.0527,0.8748,15.1548,2023.6434,13.3689,205266.0,1,Sardegna
1,0,2020.0,29.0,281.0,9.689655172413794,3.780701754385965,0.5570175438596491,6.2444444444444445,125.06,0.1548,2143.3011,1.5477,0.1314,0.079,0.8717,21.6238,2417.7982,11.3197,231920.0,1,Sardegna
4,0,2022.0,62.0,465.0,7.5,3.7906976744186047,0.4790697674418605,5.054347826086956,128.81,0.1177,1013.9461,1.035,0.1934,0.0469,0.9476,22.6044,2237.8959,19.5889,186213.0,1,Sardegna
1,0,2022.0,51.0,419.0,8.215686274509803,3.715469613259669,0.5138121546961326,5.739726027397261,129.98,0.1297,1522.974,1.0216,0.1631,0.0641,0.8838,22.9995,2041.7108,16.1921,190976.0,1,Sardegna
0,0,2022.0,50.0,476.0,9.52,3.92147806004619,0.5103926096997691,7.212121212121212,93.32,0.1176,1352.5336,1.1257,0.1707,0.0555,0.8931,18.9795,2069.9141,17.3973,255130.0,1,Sardegna
3,0,2022.0,81.0,483.0,5.962962962962963,4.625866050808314,0.5981524249422633,6.44,117.78,0.0986,1070.2464,1.0044,0.1792,0.0458,0.892,23.1772,1989.2418,18.652,294133.0,0,Sardegna
0,0,2007.0,41.0,357.0,8.707317073170731,4.319875776397516,0.5900621118012422,5.666666666666667,161.99,0.1197,1304.6498,1.3977,0.2602,0.0506,0.9158,25.1697,2337.9987,29.054,211173.0,1,Sardegna
0,0,1901.0,61.0,410.0,6.721311475409836,4.136842105263158,0.5289473684210526,5.694444444444445,128.05,0.14,1525.5379,1.1959,0.1959,0.0664,0.9081,23.5276,2597.0404,20.4546,183248.0,0,Sardegna
0,0,2022.0,72.0,599.0,8.319444444444445,3.903107861060329,0.4716636197440585,5.930693069306931,132.11,0.1392,1673.6827,1.1876,0.1915,0.0686,0.8877,26.0969,2291.0908,19.8443,220682.0,1,Sardegna
2,0,2022.0,31.0,341.0,11.0,3.8469055374592833,0.498371335504886,5.982456140350878,97.95,0.1205,847.2628,1.0435,0.18,0.0457,0.9192,23.1083,2448.5146,18.5425,1500000.0,0,Sardegna
0,0,2017.0,14.0,83.0,5.928571428571429,3.3493975903614457,0.4698795180722891,10.375,129.86,0.1537,2419.1846,1.3654,0.2271,0.0827,0.8661,33.8869,1992.4865,23.9811,220682.0,1,Sardegna
2,0,2022.0,37.0,252.0,6.8108108108108105,4.538116591928251,0.4573991031390134,7.2,139.87,0.1049,1024.3836,0.9489,0.153,0.0458,0.9029,17.4422,2222.1949,15.0351,188608.0,1,Sardegna
14,0,2005.0,69.0,698.0,10.115942028985508,3.934848484848485,0.5106060606060606,6.288288288288288,89.96,0.1621,1814.4796,1.3937,0.1987,0.0776,0.8825,23.2421,3085.6474,20.8127,220682.0,1,Sardegna
0,0,1972.0,42.0,296.0,7.047619047619048,4.64,0.536,8.457142857142857,90.24,0.1064,1282.9691,1.3528,0.4057,0.051,0.2763,43.3777,2268.5623,52.0772,239413.0,0,Sardegna
8,0,2007.0,59.0,497.0,8.423728813559322,4.2053941908713695,0.5186721991701245,7.888888888888889,98.2,0.0839,1205.6467,1.1242,0.2247,0.0462,0.9289,31.1695,2398.0223,24.9063,234400.0,0,Sardegna
0,0,2014.0,103.0,1047.0,10.16504854368932,3.952430196483971,0.5170630816959669,6.232142857142857,94.04,0.1833,2039.6773,1.2386,0.2227,0.0855,0.8732,36.4726,2127.9127,23.2442,277021.0,1,Sardegna
2,0,2007.0,76.0,696.0,9.157894736842104,4.1109422492401215,0.5182370820668692,6.327272727272727,96.97,0.1026,1358.2893,1.2503,0.4561,0.0544,0.2894,47.3109,2187.7896,61.0195,466000.0,1,Sardegna
0,5,2076.0,41.0,271.0,6.609756097560975,3.924528301886793,0.5132075471698113,7.131578947368421,90.1,0.1226,1424.9883,1.3064,0.3278,0.0572,0.8127,38.3132,2308.076,39.4871,1500000.0,0,Sardegna
0,0,2014.0,1.0,7.0,7.0,6.857142857142857,0.4285714285714285,0.0,88.54,0.122,1349.1538,1.3184,0.2729,0.0539,0.8969,27.2897,2595.2023,32.2485,41038.0,0,Sardegna
0,0,2014.0,83.0,673.0,8.108433734939759,3.863414634146342,0.4682926829268293,5.852173913043479,129.98,0.1553,2391.9327,1.4358,0.2258,0.0793,0.8913,31.3349,1985.9362,24.1463,220682.0,1,Sardegna
0,1,2004.0,72.0,376.0,5.222222222222222,4.419889502762431,0.4502762430939226,8.173913043478262,99.91,0.0795,887.1804,1.1863,0.255,0.0382,0.9167,25.723,2519.2527,29.4373,205266.0,1,Sardegna
3,0,2014.0,56.0,480.0,8.571428571428571,3.942307692307693,0.5,6.153846153846154,111.11,0.1942,1614.852,1.4798,0.326,0.0686,0.8356,30.1413,2446.4818,38.1595,188029.0,1,Sardegna
0,0,1923.0,75.0,437.0,5.826666666666667,4.202830188679245,0.4764150943396226,6.426470588235294,104.97,0.1664,1659.6697,1.1525,0.1177,0.075,0.9174,23.5913,1933.6702,9.8107,189132.0,0,South
2,0,2015.0,60.0,469.0,7.816666666666666,4.601895734597156,0.5947867298578199,6.424657534246576,139.6,0.1535,1850.7824,1.1969,0.2497,0.073,0.8917,37.8531,2161.1183,27.0579,228371.0,0,South
10,0,2005.0,97.0,688.0,7.092783505154639,3.954098360655738,0.5311475409836065,5.880341880341881,99.65,0.1448,1515.2384,1.2263,0.2156,0.0658,0.9404,30.6617,2353.2657,22.3436,380000.0,1,South
0,0,2015.0,47.0,444.0,9.4468085106383,4.103448275862069,0.5049261083743842,6.9375,97.06,0.1249,1274.8484,1.095,0.0905,0.0534,0.9345,15.5751,2435.2475,7.0358,228371.0,0,South
0,0,2017.0,61.0,373.0,6.114754098360656,4.134328358208955,0.5522388059701493,4.337209302325581,97.9,0.1482,1830.3716,1.2401,0.2357,0.0701,0.8079,31.427,2230.4797,25.5965,222857.0,0,South
0,0,2019.0,50.0,375.0,7.5,3.6341463414634143,0.4715447154471545,4.6875,136.5,0.157,1254.5348,1.1209,0.2725,0.0624,0.8761,31.4956,2450.5546,30.8152,202977.0,0,South
1,0,1957.0,73.0,617.0,8.452054794520548,3.864027538726334,0.4836488812392427,6.108910891089109,101.03,0.1357,1502.6078,1.2482,0.2804,0.0596,0.8865,37.2933,2208.5052,31.6508,224483.0,0,South
0,0,2015.0,59.0,430.0,7.288135593220339,3.8375634517766497,0.4720812182741117,3.909090909090909,80.97,0.1128,1291.7341,1.2609,0.2479,0.048,0.9248,28.4696,2497.3722,26.9983,185557.0,0,South
4,0,2006.0,70.0,601.0,8.585714285714285,3.6538461538461537,0.4545454545454545,5.366071428571429,164.06,0.1398,1916.517,1.1289,0.2597,0.067,0.266,48.3424,1955.1701,27.8163,177573.0,0,South
0,0,1972.0,60.0,389.0,6.483333333333333,4.053333333333334,0.52,5.256756756756757,97.92,0.168,1655.2229,1.141,0.2349,0.0763,0.9398,40.9757,2037.423,24.9007,189469.0,0,South
0,0,2015.0,50.0,409.0,8.18,4.0,0.5287671232876713,4.869047619047619,124.21,0.1462,1839.7906,1.1838,0.2301,0.0719,0.8641,34.5493,2076.7174,25.1113,212453.0,0,South
2,0,2007.0,88.0,793.0,9.011363636363637,3.638968481375358,0.5300859598853869,5.468965517241379,156.2,0.1701,2067.0892,1.2461,0.1311,0.0843,0.8728,21.0764,2673.8124,11.3152,294760.0,0,South
0,0,2006.0,60.0,418.0,6.966666666666667,3.626794258373206,0.485645933014354,4.593406593406593,98.02,0.1703,2379.6022,1.2537,0.1939,0.0893,0.8699,30.2698,2185.3784,19.4808,207320.0,0,South
0,0,2015.0,63.0,490.0,7.777777777777778,4.329140461215933,0.5387840670859538,4.711538461538462,92.33,0.1461,1935.0033,1.1744,0.252,0.0731,0.8595,35.1192,1960.8009,28.0643,250427.0,0,South
1,0,2015.0,49.0,304.0,6.204081632653061,4.177257525083612,0.4749163879598662,5.333333333333333,150.35,0.1347,1497.5647,1.2314,0.2594,0.0583,0.8976,30.969,2298.4512,28.8932,170074.0,0,South
0,0,2017.0,57.0,380.0,6.666666666666667,3.879120879120879,0.4835164835164835,4.523809523809524,87.49,0.137,1646.3379,1.2367,0.2588,0.0677,0.8735,27.9188,1796.3529,28.6299,87133.0,0,South
0,0,2015.0,46.0,312.0,6.782608695652174,3.996763754045307,0.4498381877022653,5.114754098360656,129.59,0.1289,1496.5712,1.1948,0.2537,0.0586,0.9034,30.9627,2272.1824,27.9943,184461.0,0,South
0,0,2015.0,65.0,370.0,5.6923076923076925,4.243902439024391,0.5745257452574526,4.204545454545454,132.03,0.1416,1765.6319,1.1329,0.2626,0.0681,0.8888,39.8333,2052.6157,28.9748,192531.0,0,South
2,0,2073.0,71.0,662.0,9.32394366197183,3.810193321616872,0.4270650263620387,8.17283950617284,93.97,0.127,1826.8903,1.1805,0.1203,0.0713,0.8921,16.3349,2305.6861,10.5898,210866.0,0,South
0,1,2021.0,60.0,373.0,6.216666666666667,4.18562874251497,0.5838323353293413,7.770833333333333,110.01,0.1654,1583.1088,1.3488,0.2504,0.0697,0.9071,25.4327,2163.6544,27.4076,169665.0,0,South
1,1,2022.0,64.0,523.0,8.171875,4.118072289156626,0.6385542168674698,9.339285714285714,87.96,0.1485,1738.9732,1.2442,0.205,0.067,0.8845,25.489,2250.9571,21.5951,180264.0,1,South
3,0,2007.0,67.0,503.0,7.507462686567164,3.6365503080082138,0.5195071868583162,4.262711864406779,153.89,0.1377,1468.838,1.3057,0.1467,0.0617,0.8716,21.6634,2269.6146,13.4786,194120.0,0,South
0,0,2081.0,55.0,349.0,6.345454545454546,4.101190476190476,0.5029761904761905,5.453125,122.49,0.1328,1492.0529,1.1027,0.1738,0.0606,0.9133,31.529,2074.1589,17.0855,192468.0,0,South
4,6,2006.0,76.0,599.0,7.881578947368421,3.870967741935484,0.4781783681214421,8.094594594594595,119.98,0.1403,2014.2171,1.3269,0.2079,0.0757,0.8676,33.7386,2628.1405,21.7987,203720.0,0,South
0,1,2007.0,70.0,359.0,5.128571428571429,4.287790697674419,0.4593023255813953,6.903846153846154,97.73,0.0757,1223.2408,1.0814,0.4454,0.0457,0.9307,51.5907,1372.15,58.0158,171875.0,1,South
0,2,1939.0,50.0,457.0,9.14,3.5137844611528823,0.4360902255639097,7.491803278688525,107.97,0.2202,4296.5099,1.2071,0.2005,0.1416,0.7416,38.626,1676.7707,20.3296,184760.0,0,South
0,0,1935.0,105.0,635.0,6.047619047619048,3.847750865051903,0.5501730103806228,5.204918032786885,95.98,0.1507,1447.8304,1.263,0.2688,0.0621,0.9079,33.5451,2219.4211,29.5487,234600.0,0,South
2,0,2004.0,49.0,358.0,7.306122448979592,4.03003003003003,0.5285285285285285,4.589743589743589,74.08,0.1413,2032.1473,1.238,0.2008,0.0762,0.8887,31.4823,2059.5925,21.1008,200650.0,0,South
1,1,1905.0,32.0,394.0,12.3125,3.815013404825738,0.4343163538873995,7.433962264150943,88.64,0.135,1990.3412,1.0855,0.1685,0.0798,0.892,32.1605,2277.657,16.5356,165903.0,0,South
0,0,1943.0,77.0,504.0,6.545454545454546,3.996,0.488,5.090909090909091,87.87,0.1555,2245.5592,1.1974,0.1563,0.0808,0.2627,23.9651,2001.0476,15.2757,168260.0,0,South
5,0,2006.0,30.0,251.0,8.366666666666667,3.812,0.492,5.229166666666667,85.04,0.1727,2978.5424,1.2992,0.165,0.1053,0.7784,23.4583,2195.8423,17.0072,226893.0,0,South
1,0,2007.0,77.0,405.0,5.259740259740259,3.8421052631578942,0.543859649122807,3.584070796460177,85.86,0.1586,2200.5236,1.4066,0.2308,0.0795,0.7889,30.014,1883.5474,25.027,246000.0,1,South
0,0,2006.0,77.0,405.0,5.259740259740259,4.044665012406948,0.511166253101737,3.9705882352941178,166.56,0.1246,1396.5538,1.1745,0.0643,0.0639,0.9108,10.9387,2174.6175,4.4314,232293.0,0,South
0,0,2006.0,47.0,421.0,8.957446808510639,3.761772853185595,0.5013850415512465,5.2625,99.95,0.1768,3084.3546,1.4624,0.2026,0.1047,0.7954,36.2633,2362.165,20.9775,192373.0,0,South
2,2,1946.0,38.0,365.0,9.605263157894736,3.734328358208955,0.4597014925373134,5.367647058823529,135.97,0.1689,1970.9355,1.3839,0.2043,0.0765,0.8072,22.1024,3099.0665,22.2195,171413.0,0,South
1,0,2006.0,65.0,405.0,6.230769230769231,3.9345549738219896,0.5026178010471204,4.821428571428571,91.97,0.1374,1930.3551,1.3524,0.204,0.0702,0.8202,32.9143,2146.6708,20.8353,209186.0,0,South
4,0,2004.0,56.0,422.0,7.535714285714286,4.141439205955335,0.5136476426799007,4.795454545454546,90.02,0.1109,1779.5448,1.377,0.1996,0.0628,0.8646,27.3705,2685.4386,20.2206,122448.0,1,South
1,0,2080.0,64.0,393.0,6.140625,3.9575757575757575,0.4757575757575757,5.3108108108108105,137.09,0.1394,1977.855,1.3816,0.1388,0.0712,0.8156,14.4178,3440.6624,13.4139,263653.0,0,South
6,0,1960.0,60.0,422.0,7.033333333333333,4.21760391198044,0.491442542787286,6.115942028985507,106.9,0.1553,1812.2382,1.2657,0.1989,0.0731,0.8973,25.8581,1980.8801,19.7906,174628.0,0,South
0,0,2007.0,54.0,269.0,4.981481481481482,3.323308270676692,0.3947368421052631,5.723404255319149,150.13,0.1384,1216.0743,1.1283,0.1973,0.0565,0.9242,24.9935,2130.0415,19.783,269626.0,0,South
5,0,2004.0,42.0,346.0,8.238095238095237,4.186943620178042,0.5074183976261127,4.805555555555555,88.97,0.1701,3438.4589,1.3215,0.1691,0.1151,0.8162,28.9188,2250.5302,16.7845,122448.0,1,South
1,0,2004.0,28.0,265.0,9.464285714285714,3.9471698113207534,0.4528301886792453,5.888888888888889,116.4,0.1703,2171.8877,1.3011,0.2289,0.0819,0.8374,26.8374,2139.8688,24.5753,422866.0,1,South
